Pixel;Week;RRS412;RRS443;RRS490;RRS555;KD490;ZEU;ZHL
3;week 11;0.00317517691291869;0.00305929407477379;0.00286968355067074;0.00203281198628247;0.127535685896873;42.1491050720215;18.0024185180664
3;week 12;0.00523388013243675;0.00526091037318111;0.00489316880702972;0.00252134725451469;0.0882502049207687;57.9739265441895;23.7725486755371
3;week 13;0.00349570252001286;0.00377343432046473;0.00363524211570621;0.00159304181579500;0.0794654265046120;58.9863090515137;24.0995998382568
3;week 14;0.000326898181810975;0.00225263251923025;0.00296296016313136;0.00221514469012618;0.143886625766754;40.9641723632813;17.5563240051270
3;week 15;0.00579474028199911;0.00504405051469803;0.00430245976895094;0.00218161148950458;0.0864107236266136;52.1000289916992;21.6132411956787
3;week 16;0.00341273867525160;0.00380920968018472;0.00321268266998231;0.00150054658297449;0.0836341157555580;54.7026519775391;22.5529479980469
3;week 17;0.00276214908808470;0.00301318778656423;0.00304878782480955;0.00244466285221279;0.174107164144516;35.7995262145996;15.4937305450439
3;week 18;0.00371314561925828;0.00369665003381670;0.00354458158835769;0.00285141356289387;0.142034292221069;35.8198966979981;15.5490093231201
3;week 19;0.00444151880219579;0.00492065399885178;0.00467577669769526;0.00221519242040813;0.0812356099486351;53.8850822448731;22.2583866119385
3;week 20;NaN;NaN;NaN;NaN;NaN;55.7486686706543;22.9271717071533
3;week 21;NaN;NaN;NaN;NaN;NaN;57.0386466979981;23.3961830139160
3;week 22;0.00386514235287905;0.00427722511813045;0.00384861161001027;0.00177855812944472;0.0809128284454346;55.6041946411133;22.8739318847656
3;week 23;0.00396690564230084;0.00477195670828223;0.00423719920217991;0.00168300443328917;0.0705655217170715;66.3394546508789;26.8260726928711
3;week 24;0.00428757211193442;0.00501220067963004;0.00447410205379128;0.00190665852278471;0.0744257345795631;59.9369392395020;24.4426212310791
3;week 25;0.00446641026064754;0.00498594762757421;0.00445389281958342;0.00189237750601023;0.0746113881468773;59.6881027221680;24.3497714996338
3;week 26;0.00476894108578563;0.00510676251724362;0.00470909755676985;0.00179441354703158;0.0679582953453064;66.8561782836914;27.0155601501465
3;week 27;0.00277008721604943;0.00322562875226140;0.00360851874575019;0.00159985327627510;0.0793910026550293;58.7782897949219;24.0216979980469
3;week 28;0.00364406756125391;0.00428056297823787;0.00397122930735350;0.00170024263206869;0.0759498104453087;57.9774627685547;23.7393264770508
3;week 29;0.00421751802787185;0.00491598062217236;0.00426733773201704;0.00197453494183719;0.0802653878927231;55.1977996826172;22.7281169891357
3;week 30;0.00375503348186612;0.00471859052777290;0.00436877971515060;0.00180548056960106;0.0726778730750084;60.4072799682617;24.6159534454346
3;week 31;0.00376737280748785;0.00417998665943742;0.00386265735141933;0.00161522184498608;0.0747211277484894;60.2713928222656;24.5637035369873
3;week 32;NaN;NaN;NaN;NaN;NaN;68.8789138793945;27.8080539703369
3;week 33;0.00413885759189725;0.00466558849439025;0.00411742785945535;0.00164172146469355;0.0711459070444107;61.2061195373535;24.9027023315430
